Map,Name,Address,Google label,MW4etd,UY7F9,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,FQ2IWe src,Jn12ke src,ah5Ghc,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pipestone+Indoor+Country+Club/data=!4m7!3m6!1s0x8810c715d04dbb05:0x9f7068b6976bcc06!8m2!3d42.117794!4d-86.4522781!16s%2Fg%2F11hyg1qppx!19sChIJBbtN0BXHEIgRBsxrl7ZocJ8?authuser=0&hl=en&rclk=1,Pipestone Indoor Country Club,259 Territorial Rd,Indoor golf course,Indoor golf course,·,,·,259 Territorial Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipPdV8prxZv59gZqc8VgaLIJ93Eu7WPldfISF-Sz=w80-h106-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Players+Golf+Livonia/data=!4m7!3m6!1s0x8824b1fb8aeba6a1:0x166e3ad9803a522a!8m2!3d42.4399465!4d-83.3768785!16s%2Fg%2F11gxjys54n!19sChIJoabrivuxJIgRKlI6gNk6bhY?authuser=0&hl=en&rclk=1,Players Golf Livonia,33463 Eight Mile W,Indoor golf course,Indoor golf course,·,,·,33463 Eight Mile W,Open,⋅ Closes 2 a.m.,https://lh3.googleusercontent.com/p/AF1QipMKC4UpIXUgUauDv8eYsKxBrnyGlC9mrE_nzSGy=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""It’s clean, the sims are realistic and the people here are great!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Players+Indoor+Golf+%26+Sports+Bar/data=!4m7!3m6!1s0x882b8ca85c22c077:0xc43203438773049c!8m2!3d43.469626!4d-80.445424!16s%2Fg%2F11bw8m1l92!19sChIJd8AiXKiMK4gRnARzh0MDMsQ?authuser=0&hl=en&rclk=1,Players Indoor Golf & Sports Bar,7-1373 Victoria St N,Indoor golf course,4.6,-320,Indoor golf course,·,,·,7-1373 Victoria St N,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZPlvnz7Nvcfj5aZVAdsJTCpeb1QGoUWwEDsDSKMXxjA_DKm8JRei1W_F1-8vXLRrMANFYdwPGsD3bt2Davi5nkFUpi6Xkq2B5jeb7qMAxobqiTG0vaYoe-d8IWln9bepiI34n=w122-h92-k-no,,Dine-in,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Premier+Sports+Simulators/data=!4m7!3m6!1s0x8824e1632c9b97cb:0x2ef5faf0d95fe550!8m2!3d42.6724589!4d-82.97918!16s%2Fg%2F11h8d1yg4y!19sChIJy5ebLGPhJIgRUOVf2fD69S4?authuser=0&hl=en&rclk=1,Premier Sports Simulators,51173 Devonshire Blvd,Indoor golf course,,,,4.4,-27,·,,·,51173 Devonshire Blvd,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bc5OyQHm4tWLtRl71U8tkg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=272.7885&pitch=0&thumbfov=100,"""Excellent simulator and excellent instructor too!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Prime+Golf+Simulators/data=!4m7!3m6!1s0x882519f38e0bba63:0xe7ac618d6dcf9096!8m2!3d42.6771254!4d-82.7763416!16s%2Fg%2F11nnr5ww2b!19sChIJY7oLjvMZJYgRlpDPbY1hrOc?authuser=0&hl=en&rclk=1,Prime Golf Simulators,33151 23 Mile Rd,Indoor golf course,,,,5,-4,·,,·,33151 23 Mile Rd,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipP5B_s7BR5VWheHrH7Wm9Ol35ej-8FosH3RT1mK=w189-h92-k-no,"""Good, fun simulators and good food with good people serving you.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pro+Golf+Fairways+-+Monroe+St./data=!4m7!3m6!1s0x883c7efc6d2d3d0f:0x9c3b4ad59899e9f5!8m2!3d41.6978129!4d-83.6394282!16s%2Fg%2F11b6gp9sl3!19sChIJDz0tbfx-PIgR9emZmNVKO5w?authuser=0&hl=en&rclk=1,Pro Golf Fairways - Monroe St.,4956 Monroe St,Indoor golf course,Indoor golf course,·,,·,4956 Monroe St,Open,⋅ Closes 2 a.m.,https://lh3.googleusercontent.com/p/AF1QipNxkd2wli7GHZ8teaEOQqZhQDw6hBeu2EieZPMt=w163-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""They even have a golf cart for those memorable Instagram photo moments.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Putters+Creek+Amusements/data=!4m7!3m6!1s0x88197d4df285f9fd:0x7a8cdb10090399cb!8m2!3d43.2642806!4d-86.2457655!16s%2Fg%2F11c1p69p1v!19sChIJ_fmF8k19GYgRy5kDCRDbjHo?authuser=0&hl=en&rclk=1,Putters Creek Amusements,40 Whitehall Rd,Miniature golf course,·,,·,40 Whitehall Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptnc7AE5XtvBVHZSQnWLsBUyEnfC9uCzuQw1wMzqmH7QgwJcwxxTzuK2HxTtNEiDon835MXcZYt963m68DKD9cUiRSaUkFSBKNVoY1AOBcEBspwCkSnWGCv8vAd5Pm8Up_nv11=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Nicest putt-putt around, and the nicest owners as well!""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Putt-R-Round+Mini+Golf+%26+Putt+Arcade/data=!4m7!3m6!1s0x883ca900356ac2ed:0xd532b165d81d22bd!8m2!3d42.2412832!4d-83.6136334!16s%2Fg%2F11lf4m1f7s!19sChIJ7cJqNQCpPIgRvSId2GWxMtU?authuser=0&hl=en&rclk=1,Putt-R-Round Mini Golf & Putt Arcade,108 W Michigan Ave,Miniature golf course,·,,108 W Michigan Ave,,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/p/AF1QipOdb04zjpZylD15SR6VyGXwaZ4sAIaK7_upx9-8=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The course is funny and challenging and the putt-cade is awesome.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Pwrfade+Golf+Simulator+Lounge+%28ENTRANCE+AND+PARKING+LOT+IN+BACK+OF+BUILDING/data=!4m7!3m6!1s0x8829fbbc970df5d1:0x3cd05b1a7aa2ea7c!8m2!3d44.5661146!4d-80.9413049!16s%2Fg%2F11sfpz4ycw!19sChIJ0fUNl7z7KYgRfOqiehpb0Dw?authuser=0&hl=en&rclk=1,Pwrfade Golf Simulator Lounge (ENTRANCE AND PARKING LOT IN BACK OF BUILDING,290 9th St E,Indoor golf course,4.5,-11,Indoor golf course,·,,·,290 9th St E,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMdSf8t-bHxNSIi-H-wA6oeVdMQ3Dr_UrvTXMFu-161jy9jlrncui1oedi0AWWLCL9yqF5kptv-ZzxJhDoEsPxoDQieDWEG-nloPJaqIBUPxh6lGVcumBY_h_TaGrsyP4i3-QA8g=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""... were friendly and helpful and explained how to use the simulator.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Quarry+Ridge+Golf+Course/data=!4m7!3m6!1s0x883c7d3e8e3d41ef:0x834f7609acfd0ed9!8m2!3d41.7255158!4d-83.7430602!16s%2Fg%2F1twy_6py!19sChIJ70E9jj59PIgR2Q79rAl2T4M?authuser=0&hl=en&rclk=1,Quarry Ridge Golf Course,6081 Clark Rd,Golf course,Golf course,·,,·,6081 Clark Rd,Open,⋅ Closes 7:30 p.m.,https://lh3.googleusercontent.com/p/AF1QipPI08ImJDFGKRYBFONDNAFA5gXtOkuyHFM2ei0Y=w80-h106-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Raby%E2%80%99s+Golf+Central/data=!4m7!3m6!1s0x88221b679acf6375:0x3cb3ec171e9421db!8m2!3d43.583294!4d-84.750799!16s%2Fg%2F11vyzkp2dw!19sChIJdWPPmmcbIogR2yGUHhfsszw?authuser=0&hl=en&rclk=1,Raby’s Golf Central,1639 E Broomfield Rd #2c,Indoor golf course,·,,·,1639 E Broomfield Rd #2c,Open,⋅ Closes 11 p.m.,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Both my teen and my 6 year old had a blast.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Rainy+Day+Golf/data=!4m7!3m6!1s0x882171d0ac418b73:0x6ed94f6abeaba286!8m2!3d43.859509!4d-84.105659!16s%2Fg%2F11wy5_4twp!19sChIJc4tBrNBxIYgRhqKrvmpP2W4?authuser=0&hl=en&rclk=1,Rainy Day Golf,4197 N 11 Mile Rd,No Website,,,,5,-1,·,,4197 N 11 Mile Rd,,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipOXX3F3HBLaeuDnoNdkUUwyAwApfvyY1jq73qpd=w184-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Royal+Oak+Golf+Center/data=!4m7!3m6!1s0x8824c6169e7e938b:0x25723ead297de2f7!8m2!3d42.5194911!4d-83.1811902!16s%2Fg%2F1tgcb3vm!19sChIJi5N-nhbGJIgR9-J9Ka0-ciU?authuser=0&hl=en&rclk=1,Royal Oak Golf Center,3500 Edgar Ave,Golf driving range,Golf driving range,·,,·,3500 Edgar Ave,Open,⋅ Closes 8:30 p.m.,https://lh3.googleusercontent.com/p/AF1QipPY95ZnKRM5qzDcosmMNRK3bNWyhjD7uxiXJ3Dz=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""This is a great place to",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Royal+Scot+Golf+%26+Bowl/data=!4m7!3m6!1s0x8822952878525e4f:0xd0a56a23b2f21609!8m2!3d42.7753343!4d-84.6157376!16s%2Fg%2F1tc_98sm!19sChIJT15SeCiVIogRCRbysiNqpdA?authuser=0&hl=en&rclk=1,Royal Scot Golf & Bowl,4722 W Grand River Ave Suite A,Indoor golf course,Indoor golf course,·,,·,4722 W Grand River Ave Suite A,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8f3IvdGT_utIC0l_S9cTJeavy4V2IVcgOS1BDhwKLMjRzm21JO7NnsIkeeadU9ARvHLPdP0KCqxeUrsDAsJPe3mFoFxDPmimjKFXoRH4NDiOmbcT32ivaXc1sjktqOoxfYFIZ=w163-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sanders%27+Golf+Simulator/data=!4m7!3m6!1s0x88221ba0aaafe9af:0x6c35f58d4da7a530!8m2!3d43.584029!4d-84.7665112!16s%2Fg%2F11khbb0j2q!19sChIJr-mvqqAbIogRMKWnTY31NWw?authuser=0&hl=en&rclk=1,Sanders' Golf Simulator,1809 S Mission St,Indoor golf course,5,-4,Indoor golf course,·,,1809 S Mission St,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e2pDY-SycAPrV09-z1TJYw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=81.42689&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.google.ca/maps/place/Seasonal+Swing,+LLC/data=!4m7!3m6!1s0x883d73f0a965c393:0x4b0d43c983d8e197!8m2!3d41.9214372!4d-84.6311748!16s%2Fg%2F11tnw7tg46!19sChIJk8NlqfBzPYgRl-HYg8lDDUs?authuser=0&hl=en&rclk=1","Seasonal Swing, LLC",47 N Broad St,Indoor golf course,Indoor golf course,·,,47 N Broad St,,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipOtztM4wMTXchJ8q47ZloObYDg4f5tZlEQ1xOEH=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Awesome simulator and great staff!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Silver+Tee+Indoor+Golf/data=!4m7!3m6!1s0x883b293b84edb8e3:0x455232fd196c7fbd!8m2!3d42.2316436!4d-82.977684!16s%2Fg%2F1tr9p2gc!19sChIJ47jthDspO4gRvX9sGf0yUkU?authuser=0&hl=en&rclk=1,Silver Tee Indoor Golf,1360 Highway #3,Indoor golf course,4.3,-432,Indoor golf course,·,,·,1360 Highway #3,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipMtq30o0CodM8SkT7dUVRpv1R2Z7bpu1pGAOpVc=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/SIMplaygolf/data=!4m7!3m6!1s0x88295d7a31fd1385:0xca3c5cd60c004bab!8m2!3d43.7292166!4d-80.9545616!16s%2Fg%2F11rkbchdw4!19sChIJhRP9MXpdKYgRq0sADNZcPMo?authuser=0&hl=en&rclk=1,SIMplaygolf,360 Wallace Ave S,Indoor golf course,5,-2,Indoor golf course,·,,360 Wallace Ave S,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP5dreTkJUIapgK8IOTx7oGLMGHgMJEKIcsfQen=w93-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/SimWoods+Golf+Society/data=!4m7!3m6!1s0x88251ffbbcae15a3:0x7aaf5d17ae2aa0f2!8m2!3d42.6720297!4d-82.8956664!16s%2Fg%2F11vk5tt3l1!19sChIJoxWuvPsfJYgR8qAqrhddr3o?authuser=0&hl=en&rclk=1,SimWoods Golf Society,21904 23 Mile Rd,Indoor golf course,Indoor golf course,·,,·,21904 23 Mile Rd,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNJ4JtnRKk8AO93IBZfa1q9aWKnt1voh7oY96ok=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Solitude+Links+Golf+Course+%26+Banquet+Center/data=!4m7!3m6!1s0x88259f7d303e7819:0xbd2280e24878d16e!8m2!3d42.9788655!4d-82.559055!16s%2Fg%2F1tk8crbl!19sChIJGXg-MH2fJYgRbtF4SOKAIr0?authuser=0&hl=en&rclk=1,Solitude Links Golf Course & Banquet Center,5810 Flinchbaugh Rd,Indoor golf course,·,,·,5810 Flinchbaugh Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipPzLIoB4kZMeMROMdpv9-D_tHsyv44upkbGSMRx=w138-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Solitude+Links+Indoor+Golf+Simulator/data=!4m7!3m6!1s0x8825a188e0f85147:0x101b39dc0bf40ee8!8m2!3d42.9790504!4d-82.5589471!16s%2Fg%2F11j8j0d52w!19sChIJR1H44IihJYgR6A70C9w5GxA?authuser=0&hl=en&rclk=1,Solitude Links Indoor Golf Simulator,5810 Flinchbaugh Rd,Indoor golf course,4.3,-3,Indoor golf course,·,,·,5810 Flinchbaugh Rd,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipMdhf2D_FDD7q7rO4isAh1ubGsRJvELEBJObJG_=w208-h92-k-no,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Stations+Golf/data=!4m7!3m6!1s0x8824973d351ef54b:0x3e8192429cdc52c6!8m2!3d42.7097183!4d-83.4059374!16s%2Fg%2F11y2r8skx7!19sChIJS_UeNT2XJIgRxlLcnEKSgT4?authuser=0&hl=en&rclk=1,Stations Golf,6100 Dixie Hwy Ste 2,Indoor golf course,,,,5,-13,·,,·,6100 Dixie Hwy Ste 2,Open,⋅ Closes 8 p.m.,https://lh3.googleusercontent.com/p/AF1QipNvMD8ucGNy4NxI8rd7Ilgz96TfTXhsTpjhqUL2=w154-h92-k-no,"""Pros = privacy, service, value, 1600 courses, hidden gem, sim accuracy.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Stick+Indoor+Golf/data=!4m7!3m6!1s0x8823f369e4d5dba9:0x5ee7dac8021d1b6b!8m2!3d43.3418338!4d-83.7371301!16s%2Fg%2F11vrt86zx4!19sChIJqdvV5GnzI4gRaxsdAsja514?authuser=0&hl=en&rclk=1,Stick Indoor Golf,487 N Main St suite b,Indoor golf course,Indoor golf course,·,,·,487 N Main St suite b,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipMKYTnA7jSQGM8BnLbFY45CkhRulZ-K8iPu_92k=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Super friendly staff and high end simulators with putting!""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sticks+and+Stones+Indoor+Golf/data=!4m7!3m6!1s0x88258357136f0735:0x8750b80ba67c8c44!8m2!3d42.9697755!4d-82.354598!16s%2Fg%2F11j7kp66d3!19sChIJNQdvE1eDJYgRRIx8pgu4UIc?authuser=0&hl=en&rclk=1,Sticks and Stones Indoor Golf,49 Finch Dr,Indoor golf course,5,-20,Indoor golf course,·,,·,49 Finch Dr,Open now,,https://lh3.googleusercontent.com/p/AF1QipNydnMSwXUhscGXxuAKQ2OXnjAr9JeacFclQ35b=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Staff very accommodating and equipment was first class.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Studebaker+Golf+Course/data=!4m7!3m6!1s0x8816ccde7f4047b5:0x2d88ab5d43a746df!8m2!3d41.6542989!4d-86.240348!16s%2Fg%2F1tf2sv4b!19sChIJtUdAf97MFogR30anQ12riC0?authuser=0&hl=en&rclk=1,Studebaker Golf Course,,Golf course,·,,,,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEsUR0pbXpXhREx8NJhlkApkozHVr_yJ7JYKVSE6qGUZADXb-UXA-K4mSno8dGM5FSL4d4cTbE56FgeXq0__AdK_alfYdVCuGJ7vIwZG9jcWkIXm9vQjemOzFnrJpvnCaURkcu=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The holes are challenging without too many hazards to ruin your round.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sturgis+Indoor+Golf/data=!4m7!3m6!1s0x88165282687f0495:0x2a2551e78747d19!8m2!3d41.796467!4d-85.438701!16s%2Fg%2F11c563mq8z!19sChIJlQR_aIJSFogRGX10eB5VogI?authuser=0&hl=en&rclk=1,Sturgis Indoor Golf,26457 US-12,Indoor golf course,4.6,-43,Indoor golf course,·,,·,26457 US-12,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdIz1Z-pD0tnuZYC1C9K6EPMDMfE8wxZTp8n5JQeehyCIZNEaT_dnkkr4scZUgm2htga4piuoA18pcBlgStxHUy1oOiyTZjzCQcIV1MuoXplpVri2Q-JT8QUPlzBV8QMv-n1XdLA=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""There is plenty of room and comfort at each simulator.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Sugarbush+Golf+Club+%26+Banquet+Center/data=!4m7!3m6!1s0x88247c5943e5ce09:0x5417c58a570cdf67!8m2!3d43.0422362!4d-83.4633131!16s%2Fg%2F1td2_22r!19sChIJCc7lQ1l8JIgRZ98MV4rFF1Q?authuser=0&hl=en&rclk=1,Sugarbush Golf Club & Banquet Center,1 Sugarbush Dr,Golf course,·,,·,1 Sugarbush Dr,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipPvHLI5I_mTJsop_ma5voRdSViOSv6KKvKwhqhU=w194-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Swing+Masters+Pro+Golf/data=!4m7!3m6!1s0x8816f74e1a716eed:0x7683fbf2066e4710!8m2!3d41.6535854!4d-85.6674472!16s%2Fg%2F11y9nwth0j!19sChIJ7W5xGk73FogREEduBvL7g3Y?authuser=0&hl=en&rclk=1,Swing Masters Pro Golf,10532 US-20,Indoor golf course,Indoor golf course,·,,10532 US-20,,Open,⋅ Closes 9 p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nK3HHsMydCS6z40nU8_rbA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=175.6753&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Swing+Theory+Indoor+Golf/data=!4m7!3m6!1s0x881fcd3cd7ddab8f:0xf8dccc2f575f0996!8m2!3d44.7451615!4d-85.5366399!16s%2Fg%2F11l27y9pyw!19sChIJj6vd1zzNH4gRlglfVy_M3Pg?authuser=0&hl=en&rclk=1,Swing Theory Indoor Golf,1990 N U. S. Hwy 31 N Ste C,Indoor golf course,5,-13,Indoor golf course,·,,·,1990 N U. S. Hwy 31 N Ste C,Open,⋅ Closes 7 p.m.,https://lh3.googleusercontent.com/p/AF1QipMH5kepP8jV1VhQnvNQBBmKLP1dhKrCCw1uvb4t=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great simulators and atmosphere!""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/T+Time+Golf/data=!4m7!3m6!1s0x883cc32dd8a8c741:0x8ec55384d3a60016!8m2!3d42.1501454!4d-84.0377861!16s%2Fg%2F11y82ylnvt!19sChIJQceo2C3DPIgRFgCm04RTxY4?authuser=0&hl=en&rclk=1,T Time Golf,227 E Main St,Indoor golf course,Indoor golf course,·,,·,227 E Main St,Open,⋅ Closes 7 p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EG7vuWwMRyqHnrI6bXS0Ug&cb_client=search.gws-prod.gps&w=80&h=92&yaw=156.8335&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tap-In%27s/data=!4m7!3m6!1s0x88234721c2a207f3:0x9a38dfecb21d20c1!8m2!3d42.5832648!4d-83.8670252!16s%2Fg%2F11s2rt0sns!19sChIJ8weiwiFHI4gRwSAdsuzfOJo?authuser=0&hl=en&rclk=1,Tap-In's,4444 E Grand River Ave,Indoor golf course,Indoor golf course,·,,·,4444 E Grand River Ave,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRUlVRVwcHvgTgAp8UzJh57mjshxLwQ-h5CXMmA2dKfyWr0f-5kyzOcyPpLXyAanJ6SDoubBLGP41uzXh7ZSKZsSCp6Qclld5Cmj35HCx4HWUSKuwaiGJywUrdGvNjvcqD-75J=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great mixed drinks, putt-putt, golf simulators and range.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x883ad549a5ae32a7:0x9ab9a525ba783c7c!8m2!3d42.302923!4d-82.8254094!16s%2Fg%2F11w9qhsvxh!19sChIJpzKupUnVOogRfDx4uiWluZo?authuser=0&hl=en&rclk=1,TARGET Indoor Golf,446 Advance Blvd,Indoor golf course,Indoor golf course,·,,446 Advance Blvd,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTQ5gDiuYVjAACgwIBuHw6z9EonSVBYlPNgKuaCnLkNnhNngy9EsJ3HtD54XUbq6dL5Q5jEuNQYRpJTXHwbgpzAQHg65KJHy35cJwdXVanwd3UT9ikuQf1hc8Y-A5-lKyCKQZwzg=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""High-quality simulators, and a fun atmosphere.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+2+Green+Indoor+Golf/data=!4m7!3m6!1s0x882365aa7391a54f:0x3db91545fe294795!8m2!3d42.813046!4d-83.7058131!16s%2Fg%2F11fhn1r6v_!19sChIJT6WRc6plI4gRlUcp_kUVuT0?authuser=0&hl=en&rclk=1,Tee 2 Green Indoor Golf,1364 N Leroy St,Indoor golf course,4.9,-74,Indoor golf course,·,,·,1364 N Leroy St,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipObQB7Tt8wuWs64zMd0d8BYTwMaByn2ZR4iMspG=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+Box+Indoor+Golf/data=!4m7!3m6!1s0x8820334806521a13:0x3128d2d5369b6f4c!8m2!3d44.297648!4d-84.7097949!16s%2Fg%2F11rz2srv19!19sChIJExpSBkgzIIgRTG-bNtXSKDE?authuser=0&hl=en&rclk=1,Tee Box Indoor Golf,3535 W Houghton Lake Dr,Indoor golf course,4.8,-26,Indoor golf course,·,,·,3535 W Houghton Lake Dr,Closed,⋅ Opens 12 p.m. Fri,https://lh3.googleusercontent.com/p/AF1QipMH9vnMK9hsW5KYs-X6DSTa8HZYaKDy-u_wTHpn=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Play some of the finest courses in the world at a fraction of the price.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+It+Up+Indoor+Golf/data=!4m7!3m6!1s0x88236ea2c10a4a9b:0xbe75164178a1ce49!8m2!3d42.7969634!4d-83.8354575!16s%2Fg%2F11cjkvf47d!19sChIJm0oKwaJuI4gRSc6heEEWdb4?authuser=0&hl=en&rclk=1,Tee It Up Indoor Golf,8266 Silver Lake Rd,Indoor golf course,5,-7,Indoor golf course,·,,·,8266 Silver Lake Rd,Open,⋅ Closes 11 p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wkddh_A8FdsEMkjLL40-aA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=302.0008&pitch=0&thumbfov=100,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Simulator was great, mat was in good condition.""",,,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+Times/data=!4m7!3m6!1s0x8824c3e50aa4a0e7:0xd3950262cd31c9ab!8m2!3d42.6419944!4d-83.1332473!16s%2Fg%2F11tf25q3tt!19sChIJ56CkCuXDJIgRq8kxzWICldM?authuser=0&hl=en&rclk=1,Tee Times,2612 S Rochester Rd,Indoor golf course,Indoor golf course,·,,·,2612 S Rochester Rd,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notJfZtz02vqe5DDCoVvH1J6b5P7203FTXDDeHG36u3ut1qfN5xNx1Ho3C6C3ocp7aK_rI2JtFcbu_LBnHmz8Pxn04l0XaLnQKMGVOfB-qFp5RU-a73rNJyGuvK0-RTcKnNqMjQSA=w80-h140-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great new place…simulators, staff/service and atmosphere are great ...""",,,,,,,,,,,,,,,,,,,,,,,,,,,
