"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","A1zNzb href","J8zHNe","ah5Ghc 2","Jn12ke src"
"https://www.google.ca/maps/place/Golf+Performance+Lab/data=!4m7!3m6!1s0x80c2c78ecd035c4f:0x765365be476e6a3c!8m2!3d34.0272973!4d-118.2695615!16s%2Fg%2F11pl0mg_vs!19sChIJT1wDzY7HwoARPGpuR75lU3Y?authuser=0&hl=en&rclk=1","Golf Performance Lab","5.0","(10)","Golf instructor","·","","·","2400 S Hill St","Closes soon","⋅ 5 p.m. ⋅ Opens 8 a.m. Tue","https://lh3.googleusercontent.com/p/AF1QipNxGByIfk2yU8IcKs_PvPo2MLYbEZ1zfOlaXeHi=w138-h92-k-no","""The technology along with their instructors makes this the place to be.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Perfect+Shot+Golf+Indoor+Golf+Suite/data=!4m7!3m6!1s0x80c2c51fd76d17a1:0x7ac2634290b6c52!8m2!3d34.1123883!4d-118.1705771!16s%2Fg%2F11v458k28l!19sChIJoRdt1x_FwoARUmwLKTQmrAc?authuser=0&hl=en&rclk=1","Perfect Shot Golf Indoor Golf Suite","4.0","(1)","Indoor golf course","·","","·","220 Pasadena Ave","Open","⋅ Closes 10 p.m.","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x_GC6vDefMkKbrhIwfg11Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=37.22678&pitch=0&thumbfov=100","""Nice quiet place to work on your golf game .""","https://www.google.com/maps/reserve/appt/place/ChIJoRdt1x_FwoARUmwLKTQmrAc/mid/%2Fg%2F11v458k28l?hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&sourceurl=https://www.google.ca/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dca%26pb%3D!4m9!1m3!1d15891.043600181529!2d-79.6557312!3d43.4864128!2m0!3m2!1i1032!2i527!4f13.1!7i20!8i60!10b1!12m24!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m3!5e2!6b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s4pj9Z4nEK_-KptQP94SIUA:328!2s1i:0,t:246204,p:4pj9Z4nEK_-KptQP94SIUA:328!7e81!12e22!17s4pj9Z4nEK_-KptQP94SIUA:329!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b1!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i527!1m6!1m2!1i982!2i0!2m2!1i1032!2i527!1m6!1m2!1i0!2i0!2m2!1i1032!2i20!1m6!1m2!1i0!2i507!2m2!1i1032!2i527!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwiw65LA1diMAxUvlYkEHfdQFIIQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwiw65LA1diMAxUvlYkEHfdQFIIQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i729%26q%3Dindoor%2Bgolf%2Bcourse%2Bnear%2BCalifornia,%2BUSA%26nfpr%3D1%26ech%3D4%26psi%3D4pj9Z4nEK_-KptQP94SIUA.1744672994861.1","Book online","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Topgolf+Ontario/data=!4m7!3m6!1s0x80c3352f2dbc5165:0x3ce650f7d9d767b6!8m2!3d34.076477!4d-117.5919567!16s%2Fg%2F11q8jv1g5m!19sChIJZVG8LS81w4ARtmfX2fdQ5jw?authuser=0&hl=en&rclk=1","Topgolf Ontario","4.0","(1,208)","Golf course","·","","·","1050 N Archibald Ave","Open","⋅ Closes 1 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8l-boyAJxPD2WNn4ZoOsmkppYdiKvnvKypL_A6VR2iA4bkhiuoKWQYW5QvyAM8hXyoHZaZiw_Ua_1IRUpZVomv_CJqFn2D3kr-eUYIMsuO2y75tEo4EpILbmswM9OMJqVA3688=w122-h92-k-no","Dine-in","https://topgolf.com/us/ontario/plan-a-visit/?hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&rwg_token=AAiGsoav3k3Q_ZmV4Cb7916NW3_2Urhp1kZbtssClGhWJKYjwKpxPtq52kiUb1LUzzLavjusrJIkKUqQUUfa4u3Y5CSgMCBRkg%3D%3D","Book online","No takeout",""
"https://www.google.ca/maps/place/Olympic+Golf+Zone/data=!4m7!3m6!1s0x80dd2bea644a96e7:0x7b35c89a8cadda33!8m2!3d33.8599975!4d-117.9958256!16s%2Fg%2F11gh35vr72!19sChIJ55ZKZOor3YARM9qtjJrINXs?authuser=0&hl=en&rclk=1","Olympic Golf Zone","3.7","(63)","Golf driving range","·","","·","6988 Beach Blvd #B208","Open","⋅ Closes 11 p.m.","https://lh3.googleusercontent.com/p/AF1QipPtQLTfbW_twhD0g0A8nBzVmQMm8W7Hi8wF51ih=w138-h92-k-no","Dine-in","","","No delivery",""
"https://www.google.ca/maps/place/The+19th+Indoor+Golf+Center/data=!4m7!3m6!1s0x80dcef14d4c5503f:0x5f8339e486f1571f!8m2!3d33.5609757!4d-117.6714281!16s%2Fg%2F11y42h07z4!19sChIJP1DF1BTv3IARH1fxhuQ5g18?authuser=0&hl=en&rclk=1","The 19th Indoor Golf Center","4.3","(6)","Golf driving range","·","","·","27741 Crown Valley Pkwy #305","Closed","⋅ Opens 10 a.m. Tue","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9QXSPn62dJj3Pbj-a4sAB_MLgqHIrYvW1Zz8le8EasJybNe57ynixGfxj6xn6uHKorYWqCasXVhlWS-0wq1nhsIaGIwQOgvBCYddfbnv_G5tCPCm9guVg2GxAtJkb6lUzzwqcChA=w122-h92-k-no","Onsite services","https://www.golfnow.com/tee-times/facility/19037/search?utm_source=google&utm_medium=organic&utm_campaign=reserve&utm_content=primary&hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&rwg_token=AAiGsob-kC8vXUNkRGPe2B51-Ja8xLZj33jl2G8cBox6DD9wqbLGq0nPrELDDByp3SpGa2ephqBEI1u012iQzp1vG8yX5Ulwug%3D%3D","Book online","",""
"https://www.google.ca/maps/place/The+Golf+Lodge+-+Bar+%26+Simulators/data=!4m7!3m6!1s0x8099a199db4baec9:0x5aeede5b5eaa7700!8m2!3d39.1261226!4d-119.7716827!16s%2Fg%2F11vyymwtz9!19sChIJya5L25mhmYARAHeqXlve7lo?authuser=0&hl=en&rclk=1","The Golf Lodge - Bar & Simulators","5.0","(47)","Indoor golf course","·","","·","4530 S Carson St STE 1","Open","⋅ Closes 10 p.m.","https://lh3.googleusercontent.com/p/AF1QipNqJpgbaNaXeyv4nxsyviySVUWnlrBqGdJY8SBZ=w122-h92-k-no","""The golf simulator experience was perfect and very fun for all ages!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Golf+Plus+Chino/data=!4m7!3m6!1s0x80c333a4aa64836b:0x82246418c743736b!8m2!3d33.9958093!4d-117.7146804!16s%2Fg%2F11vbgcfz80!19sChIJa4NkqqQzw4ARa3NDxxhkJII?authuser=0&hl=en&rclk=1","Golf Plus Chino","4.7","(17)","Indoor golf course","·","","·","14151 Pipeline Ave","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_naECm2PmZnQ7Dr8BmUxlmcnSpRRBEfnR42L6kcSE4rX4t71wQMoDJ6PYgGGrstYIyEr05hyY6c_qAF__laZqlGdM8sdVUpmra4JLOWatnNj4Da9tiwZgo6xjsQO2r1hnj3Kg=w80-h106-k-no","""They even have a private simulator if you are looking for golf lessons.""","https://supremegolf.com/explore/united-states/california/chino/golf-plus-performance-lab-california?utm_campaign=reserve&utm_content=course&utm_medium=organic&utm_source=google&hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&rwg_token=AAiGsoZrgpyA7TV_TK7m72mpNbTnUONnPC9SZN-l6986wmMaowBrHZSO1MfoMqxajpCcxlOnvuFjLahNjPkBH16JIEKRgoRs1A%3D%3D","Book online","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/SMS+Screen+Golf+And+Academy/data=!4m7!3m6!1s0x808fc7005ffb9255:0x8afec19893f27105!8m2!3d37.5084602!4d-121.9501996!16s%2Fg%2F11vt838__v!19sChIJVZL7XwDHj4ARBXHyk5jB_oo?authuser=0&hl=en&rclk=1","SMS Screen Golf And Academy","4.6","(11)","Indoor golf course","·","","·","44075 Fremont Blvd","Open","⋅ Closes 10 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9cI6RlH5kkdrvvIEGeQ8J0TZD7Q1y3ZbPOZcVKvEYlPJ2ZZAuLkA_mcrEJmEzPgkxHygrLVhBrQ9YTP5NpctXLPN-fj8r62tSixUpw5zZgq8k_L4Uq5KG5X9fOkH2Cz6ZUOMnS=w80-h106-k-no","""The screen golf system was good and fun.""","https://www.golfnow.com/tee-times/facility/19522/search?utm_source=google&utm_medium=organic&utm_campaign=reserve&utm_content=primary&hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&rwg_token=AAiGsoaUfEm0CVhuNkn01e_8a8TrcZ7A3AzaadpiUlpYO8h0WrSFKxKtJaORYdxEZeoPaMNwka2YSt_vzmRnDialfW2QEZw10w%3D%3D","Book online","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/The+Lab+at+Precision+Golf+Centers/data=!4m7!3m6!1s0x80dd4b1bfc6e4b65:0x7a51fef20c272625!8m2!3d33.8284335!4d-118.334338!16s%2Fg%2F11rqtkltgj!19sChIJZUtu_BtL3YARJSYnDPL-UXo?authuser=0&hl=en&rclk=1","The Lab at Precision Golf Centers","5.0","(2)","Indoor golf course","·","","·","2741 Plaza del Amo # 208","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/p/AF1QipOD35jW_eUDaOsoNuJR5NKtVwGf62YsU6Z7Nbfv=w92-h92-k-no","""They just know what to do and get it done at reasonable prices.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Tipsy+Putt/data=!4m7!3m6!1s0x80857f6431c82829:0x74e15f82456c64fd!8m2!3d37.8366644!4d-122.2921038!16s%2Fg%2F11tn23k06j!19sChIJKSjIMWR_hYAR_WRsRYJf4XQ?authuser=0&hl=en&rclk=1","Tipsy Putt","4.6","(543)","Miniature golf course","·","","·","5690 Bay St","Open","⋅ Closes 11 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB91XTgC5x9j7ZzDVou0qU4nFzEpUyCq_k4udkFXSOMfPoWuTBk992Qm-uYT92RlYdKPDzyDk0uS6CzztJhRKbc-pNsP03dohmVP-XVG-EBTxehPUXfQ6ofQ4IPieYBRjKOoniqR=w80-h106-k-no","Dine-in","","","Curbside pickup",""
"https://www.google.ca/maps/place/Topgolf+El+Segundo/data=!4m7!3m6!1s0x80c2b10124c9fbc5:0x2a27e78abff4479b!8m2!3d33.9102637!4d-118.3943333!16s%2Fg%2F11rppfpdn1!19sChIJxfvJJAGxwoARm0f0v4rnJyo?authuser=0&hl=en&rclk=1","Topgolf El Segundo","4.0","(974)","Golf course","·","","·","400 Pacific Coast Hwy","Open","⋅ Closes 1 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-4H8Qwp2ZB33Hp1SUZ45oYdlzfQREBNBfrzRHwU8xTtF7RtwWqHwy4Q8U9LqJ6cvhp5Mi-n53WksMoRn2DTyfUGZffBYdHKH_9kp-Vg3B86C3DyQRAFibjWuNzyL9EUcFKHcQy=w122-h92-k-no","Dine-in","https://topgolf.com/us/el-segundo/plan-a-visit/?hl=en-CA&gei=C5n9Z4DuN4-pptQPgOD1qQw&rwg_token=AAiGsoYfjWlFuKBdk4tQBCMIp5OM24YG7Zro7VnZigK2eu6s7SWm89dU8Yeao3hSpsofijZFSivsTYz0bSkOi3cgG6nuwpWUMg%3D%3D","Book online","No takeout",""
"https://www.google.ca/maps/place/STU+Golf+Studio/data=!4m7!3m6!1s0x80c2b95463b65aef:0x68bf1d0f081b30f5!8m2!3d34.0596165!4d-118.3925986!16s%2Fg%2F11vscx3f6z!19sChIJ71q2Y1S5woAR9TAbCA8dv2g?authuser=0&hl=en&rclk=1","STU Golf Studio","5.0","(1)","Golf club","·","","·","9223 W Olympic Blvd","Open 24 hours","","https://lh3.googleusercontent.com/p/AF1QipP18WO2_mkwpDnU0-YO3ym8coNK3I71kv8TDG42=w163-h92-k-no","""I just joined STU Golf Studio and had my first session last night.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Dryvebox+Golf+Simulator+-+Lincoln+Park+Golf+Course/data=!4m7!3m6!1s0x8085879ecfbe3ba9:0xb549a7c9bdbdd205!8m2!3d37.7822565!4d-122.4943521!16s%2Fg%2F11p0y90tv7!19sChIJqTu-z56HhYARBdK9vcmnSbU?authuser=0&hl=en&rclk=1","Dryvebox Golf Simulator - Lincoln Park Golf Course","5.0","(2)","Indoor golf course","·","","·","300 34th Ave","Open","⋅ Closes 6 p.m.","https://lh3.googleusercontent.com/p/AF1QipMCPVHBvs53c-94W5_7ZXAzNWGZfxTYJWm1cCt-=w122-h92-k-no","""Great deal if you're serious about using Trackman for practice.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Golfballin/data=!4m7!3m6!1s0x808ffec00ae23c4b:0xcba18ff82f6c7764!8m2!3d37.9871197!4d-121.6964543!16s%2Fg%2F11fyx73ctv!19sChIJSzziCsD-j4ARZHdsL_iPocs?authuser=0&hl=en&rclk=1","Golfballin","4.9","(96)","Golf shop","·","","·","4701 Main St","Open","⋅ Closes 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipPPCkwaC6UudrvDtDNfgk9GiFETWZYGTTyUoHpC=w138-h92-k-no","In-store shopping","","","In-store pickup",""
"https://www.google.ca/maps/place/East+Bay+Golf+Lab/data=!4m7!3m6!1s0x808561165139af25:0x116eff339b0abb28!8m2!3d37.9100651!4d-122.0630373!16s%2Fg%2F11qry2_50d!19sChIJJa85URZhhYARKLsKmzP_bhE?authuser=0&hl=en&rclk=1","East Bay Golf Lab","5.0","(3)","Golf club","·","","·","1353 Pine St Suite A","Closes soon","⋅ 5 p.m. ⋅ Opens 9 a.m. Tue","https://lh3.googleusercontent.com/p/AF1QipMs7bAMfoq6qq4FR945ldgrm3NZwqLyYZ7ockoU=w97-h92-k-no","""Excellent service and facility!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Launch+House+Golf+-+Irvine/data=!4m7!3m6!1s0x80dcdfe09c2dfe5d:0xe59d29a6c6a2a0fb!8m2!3d33.69581!4d-117.8557139!16s%2Fg%2F11w9m19kw2!19sChIJXf4tnODf3IAR-6CixqYpneU?authuser=0&hl=en&rclk=1","Launch House Golf - Irvine","4.1","(9)","Indoor golf course","·","","·","1340 Reynolds Ave #116","Closed","⋅ Opens 5 p.m.","https://lh3.googleusercontent.com/p/AF1QipPlEjrcAUsK0SfxpkZajQVCIi5B03O4KTbTVA3H=w164-h92-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/Pure+Flight+Golf+Academy/data=!4m7!3m6!1s0x809ad57b8debe6b7:0xf1e4210ab6ba5b2a!8m2!3d38.5565394!4d-121.3251219!16s%2Fg%2F11rr4wrmrl!19sChIJt-brjXvVmoARKlu6tgoh5PE?authuser=0&hl=en&rclk=1","Pure Flight Golf Academy","5.0","(19)","Golf instructor","·","","·","3727 Bradview Dr #100","Open","⋅ Closes 8 p.m.","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kdKF19j8NzcgSmWwjSa25g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=117.72496&pitch=0&thumbfov=100","""Chris is a great instructor and really improved my game.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Dryvebox+Visalia+Tulare+-+Golf+Lounge+and+Mobile+Golf+Simulator/data=!4m7!3m6!1s0x80952b22c18ece17:0x33acd6f0d90eff78!8m2!3d36.2068943!4d-119.3462938!16s%2Fg%2F11vl2tb9tc!19sChIJF86OwSIrlYAReP8O2fDWrDM?authuser=0&hl=en&rclk=1","Dryvebox Visalia Tulare - Golf Lounge and Mobile Golf Simulator","5.0","(7)","Indoor golf course","·","","·","132 E Kern Ave","Closed","⋅ Opens 10 a.m. Tue","https://lh3.googleusercontent.com/p/AF1QipMfEmDf8HUD3x9ny91eHa28Ahv6bbq6QNEB3Nr7=w122-h92-k-no","""The simulator had several golf courses and games to choose from.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/F%26G+Golf/data=!4m7!3m6!1s0x80dd2ff9e93df3eb:0x50684d4e6e9bf9b9!8m2!3d33.8049475!4d-118.0580736!16s%2Fg%2F11ltg4g7tx!19sChIJ6_M96fkv3YARufmbbk5NaFA?authuser=0&hl=en&rclk=1","F&G Golf","5.0","(1)","Indoor golf course","·","","·","10842 Noel St UNIT 103","","","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9iHsUTAXSw0mwYQEhpR-JhKERzRDc-fGEtznrWiMRMyOLZaXNCGpu67_ek9Z_C_NxzCH2M-TC41Xs3oUzg0UX7tgzcq_cFnNxfxnC3hXzaVMeeWHjjylkk-Rx9_7sfVxhSU3KT8w=w80-h138-k-no","""From beginner to advanced, he is a great instructor to learn from!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Golfingrentals.com/data=!4m7!3m6!1s0xa111ce92b9ed5db5:0xf5287179f21442ea!8m2!3d33.6021903!4d-117.1061835!16s%2Fg%2F11sn_5hpbl!19sChIJtV3tuZLOEaER6kIU8nlxKPU?authuser=0&hl=en&rclk=1","Golfingrentals.com","4.1","(9)","Indoor golf course","·","","·","31715 Crimson Dr","Open","⋅ Closes 11 p.m.","https://lh3.googleusercontent.com/p/AF1QipNEK6Y4H8l99wt2dkgY9yeL487XCbLGX2ZxZImg=w80-h106-k-no","In-store shopping","","","Delivery",""
"https://www.google.ca/maps/place/Twilight+Golf/data=!4m7!3m6!1s0x80dcdf7ab6933641:0xf1493d62591370ee!8m2!3d33.6804548!4d-117.8761758!16s%2Fg%2F11y3kpsg4m!19sChIJQTaTtnrf3IAR7nATWWI9SfE?authuser=0&hl=en&rclk=1","Twilight Golf","5.0","(5)","Golf course","·","","·","185 Paularino Ave Suite A","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipMEGKZPPidI7gpTRNR0pdknq7IL9hFKTsLL1vwg=w101-h92-k-no","""They have every course you could think of, pretty amazing!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Orange+People+Golf/data=!4m7!3m6!1s0x80dcdd1ef2207caf:0x243696ecf050826a!8m2!3d33.7081988!4d-117.8046809!16s%2Fg%2F11t6zg1fqr!19sChIJr3wg8h7d3IARaoJQ8OyWNiQ?authuser=0&hl=en&rclk=1","Orange People Golf","5.0","(5)","Sport tour agency","·","","·","3002 Dow Ave #226","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8hSR66SAbF4rvmAPc7nKT6F4EREjYkfhz7sicyJPXMuPbu12nrsjcfmU4wHSECCG-qvSDthHnBAkThlJl7HnEJiO7JQ_PehfT5hdGhsplDxbGp6m5M4TL7SryT90XoGF7cUzEW=w80-h106-k-no","""It's a clean place and the golf machines are all up to date, so I love it.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Pebble+Beach+Golf+Links/data=!4m10!3m9!1s0x808de700fa6e8675:0xd17ac5c56aa7a68e!5m2!4m1!1i2!8m2!3d36.5696553!4d-121.9497555!16zL20vMDZ2d3Rm!19sChIJdYZu-gDnjYARjqanasXFetE?authuser=0&hl=en&rclk=1","Pebble Beach Golf Links","4.8","(3,929)","Golf course","·","","Iconic, 18-hole public golf course","","","","https://lh3.googleusercontent.com/p/AF1QipPQtUFGJ3XvATE4vh3jDlnVdBb___CRWZwlDAlc=w117-h92-k-no","Onsite services","","","",""
"https://www.google.ca/maps/place/GLO+Mini+Golf+%7C+Laser+Tag+%7C+Escape+Rooms+%7C+Bowling+%7C+Arcade+%7C+Gaming/data=!4m7!3m6!1s0x80dcad56de54c573:0xe3efebcb1b93158c!8m2!3d34.0646897!4d-117.2719287!16s%2Fg%2F11v3r053yg!19sChIJc8VU3lat3IARjBWTG8vr7-M?authuser=0&hl=en&rclk=1","GLO Mini Golf | Laser Tag | Escape Rooms | Bowling | Arcade | Gaming","4.1","(71)","Miniature golf course","·","","·","675 E Hospitality Ln","Open","⋅ Closes 10 p.m.","https://lh3.googleusercontent.com/p/AF1QipOU0LSEFbQgZJqHmRBb5K-5q4PR7yn24yrP-LVj=w163-h92-k-no","""Arcade games, glo mini golf 30 holes, very colorful, Lazer tag.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/The+Family+Guy+Experience/data=!4m7!3m6!1s0x80c2c7e2a32ac411:0xf6523dbfa8dfad64!8m2!3d34.0375723!4d-118.2318526!16s%2Fg%2F11vdp2vw80!19sChIJEcQqo-LHwoARZK3fqL89UvY?authuser=0&hl=en&rclk=1","The Family Guy Experience","3.9","(36)","Indoor golf course","·","","·","613 Imperial St","Closed","⋅ Opens 3 p.m. Wed","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_sLua7V9_qIDyg9T-nOqyNekbsCM3gmqZPX5sQ4RZHVbwdJGYxYyhp0jx3-cohitiBmPIAnylXg2NDJ6Kv4aceSa8bOJTL02kxUV_m4KoMApoF9enka54RJ8mH6RZ1mMxIPVhk=w80-h106-k-no","""The golfing part was fun, the holes were challenging, some more than others.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Xgolf+America+Inc/data=!4m7!3m6!1s0x80dd354d5de7211b:0xcb62b28d2aac9ea!8m2!3d33.803719!4d-118.274375!16s%2Fg%2F1260181_l!19sChIJGyHnXU013YAR6smq0igrtgw?authuser=0&hl=en&rclk=1","Xgolf America Inc","4.5","(4)","Indoor golf course","·","","·","24416 Main St #301","","","https://lh3.googleusercontent.com/p/AF1QipM5yTBXRPgQtPN-H98s04vjK8olpymtRbutttK5=w138-h92-k-no","""We absolutely loved the service and the play time!""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/GolfIN+Team/data=!4m7!3m6!1s0x80db7fe2d7bde225:0x345b86028c535bb1!8m2!3d33.4748535!4d-117.1220655!16s%2Fg%2F11f9vjpmvg!19sChIJJeK91-J_24ARsVtTjAKGWzQ?authuser=0&hl=en&rclk=1","GolfIN Team","5.0","(11)","Golf instructor","·","","·","31045 Temecula Pkwy b103","Closed","⋅ Opens 9:30 a.m. Wed","https://lh3.googleusercontent.com/p/AF1QipMY2L9hWozzRi9g6xsqrxdwbkGxt5eUa5QmoAsw=w161-h92-k-no","""GolfINTeam is a top notch","","","indoor golf","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Neuroforce+Golf/data=!4m7!3m6!1s0x80c2ba00989fde99:0x57ef4ecbdb89c73f!8m2!3d33.9894033!4d-118.3976367!16s%2Fg%2F1tdjrdkg!19sChIJmd6fmAC6woARP8eJ28tO71c?authuser=0&hl=en&rclk=1","Neuroforce Golf","4.6","(9)","Golf instructor","·","","·","11487 Jefferson Blvd","Closes soon","⋅ 5 p.m. ⋅ Opens 9:30 a.m. Tue","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Qvzkh1bndUYbv8SPpgtrA2vpRYxu-dZgTfItA0AJNptrT--Y9aclZlJLHrGYDorzT-bIzBr_qHO4iQbWV6nNtl2XFGl7b2dUslgrIjuR1aT_FMBF3Z_XHxWL9jQTWKBuKa_-J=w124-h92-k-no","""I recommend Neuroforce Golf and Alex 100%.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Ted+Oh+Golf+Studios/data=!4m7!3m6!1s0x80dd4b9697d15ca1:0x8ff72a505d43dc66!8m2!3d33.798478!4d-118.3197342!16s%2Fg%2F11rj_ztz5k!19sChIJoVzRl5ZL3YARZtxDXVAq948?authuser=0&hl=en&rclk=1","Ted Oh Golf Studios","5.0","(5)","Golf instructor","·","","·","24846 Narbonne Ave","Open","⋅ Closes 8 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8ByfeJslkW2aoiqA2xXHBh0NQWtvi6TQf0U3tSzS4_GPtJuilA51E4FrhKxmbve9YDcfPqftfmI7AIOyklQY5YkgBEODyCxvfsra1b4H3ZmBxB1JtUrBNHBP5nAYXWjLmiZvDqIg=w122-h92-k-no","""Love this place and setup.""","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
"https://www.google.ca/maps/place/Ghost+Golf/data=!4m7!3m6!1s0x809467e6675fc2bd:0x5bda5c38bd4ccddf!8m2!3d36.8119574!4d-119.7919551!16s%2Fg%2F11gs8dx__x!19sChIJvcJfZ-ZnlIAR381MvThc2ls?authuser=0&hl=en&rclk=1","Ghost Golf","4.3","(365)","Miniature golf course","·","","·","5179 N Blackstone Ave","Open","⋅ Closes 9 p.m.","https://lh3.googleusercontent.com/p/AF1QipPcITimCGsFN3j6UqtDJ0-vG2qx_zGyMxpAooJX=w80-h106-k-no","""This","","","mini golf","https://ssl.gstatic.com/local/servicebusiness/default_user.png"
